-0.99997,5.5652
-1.0281,5.5591
-1.0558,5.5534
-1.0833,5.5479
-1.1104,5.5425
-1.1372,5.5372
-1.1637,5.5322
-1.19,5.5273
-1.216,5.5224
-1.2418,5.5176
-1.2674,5.5129
-1.2928,5.5083
-1.318,5.5037
-1.343,5.4991
-1.3679,5.4946
-1.3926,5.4902
-1.4171,5.4856
-1.4414,5.4811
-1.4657,5.4767
-1.4897,5.4722
-1.5137,5.4677
-1.5375,5.4632
-1.5611,5.4587
-1.5847,5.4542
-1.6081,5.4496
-1.6314,5.445
-1.6546,5.4403
-1.6777,5.4357
-1.7007,5.431
-1.7236,5.4263
-1.7463,5.4215
-1.769,5.4167
-1.7916,5.4119
-1.814,5.4069
-1.8364,5.4019
-1.8587,5.3969
-1.8809,5.3919
-1.9029,5.3867
-1.9249,5.3815
-1.9469,5.3763
-1.9687,5.371
-1.9904,5.3656
-2.0121,5.3601
-2.0336,5.3547
-2.0551,5.3491
-2.0765,5.3435
-2.0978,5.3378
-2.119,5.332
-2.1401,5.3262
-2.1612,5.3202
-2.1822,5.3143
-2.2031,5.3083
-2.2239,5.3021
-2.2446,5.296
-2.2652,5.2897
-2.2858,5.2833
-2.3063,5.2769
-2.3267,5.2705
-2.347,5.2639
-2.3672,5.2572
-2.3874,5.2505
-2.4074,5.2437
-2.4274,5.2368
-2.4473,5.2298
-2.4671,5.2227
-2.4869,5.2156
-2.5066,5.2084
-2.5261,5.201
-2.5456,5.1937
-2.5651,5.1862
-2.5844,5.1786
-2.6037,5.1711
-2.6228,5.1633
-2.6419,5.1555
-2.6609,5.1476
-2.6799,5.1395
-2.6987,5.1315
-2.7175,5.1233
-2.7362,5.1151
-2.7548,5.1068
-2.7733,5.0983
-2.7917,5.0898
-2.8101,5.0811
-2.8283,5.0725
-2.8465,5.0637
-2.8646,5.0548
-2.8826,5.0458
-2.9005,5.0367
-2.9184,5.0275
-2.9362,5.0182
-2.9538,5.0089
-2.9714,4.9994
-2.9889,4.9899
-3.0063,4.9802
-3.0237,4.9705
-3.0409,4.9606
-3.0581,4.9507
-3.0752,4.9406
-3.0922,4.9305
-3.1091,4.9202
-3.1259,4.9099
-3.1426,4.8994
-3.1593,4.8889
-3.1758,4.8782
-3.1923,4.8675
-3.2087,4.8567
-3.225,4.8457
-3.2412,4.8347
-3.2573,4.8235
-3.2733,4.8123
-3.2892,4.8009
-3.3051,4.7894
-3.3208,4.7778
-3.3365,4.7662
-3.3521,4.7544
-3.3676,4.7425
-3.383,4.7305
-3.3983,4.7183
-3.4135,4.7062
-3.4286,4.6938
-3.4436,4.6814
-3.4586,4.6689
-3.4734,4.6562
-3.4882,4.6434
-3.5028,4.6306
-3.5174,4.6176
-3.5319,4.6045
-3.5463,4.5913
-3.5606,4.578
-3.5747,4.5645
-3.5888,4.551
-3.6029,4.5373
-3.6168,4.5236
-3.6306,4.5097
-3.6443,4.4957
-3.6579,4.4815
-3.6715,4.4673
-3.6849,4.453
-3.6982,4.4385
-3.7115,4.4239
-3.7246,4.4092
-3.7377,4.3944
-3.7506,4.3794
-3.7635,4.3644
-3.7762,4.3493
-3.7889,4.3339
-3.8014,4.3185
-3.8139,4.303
-3.8263,4.2873
-3.8385,4.2715
-3.8507,4.2556
-3.8628,4.2396
-3.8747,4.2234
-3.8866,4.2072
-3.8984,4.1908
-3.91,4.1742
-3.9216,4.1576
-3.9331,4.1408
-3.9444,4.1239
-3.9557,4.1068
-3.9668,4.0897
-3.9779,4.0724
-3.9888,4.055
-3.9997,4.0374
-4.0105,4.0197
-4.0211,4.0019
-4.0316,3.9839
-4.0421,3.9659
-4.0524,3.9477
-4.0627,3.9293
-4.0728,3.9108
-4.0828,3.8922
-4.0927,3.8735
-4.1025,3.8546
-4.1122,3.8355
-4.1219,3.8164
-4.1314,3.7971
-4.1407,3.7776
-4.15,3.758
-4.1592,3.7383
-4.1683,3.7185
-4.1773,3.6985
-4.1861,3.6783
-4.1949,3.6581
-4.2035,3.6376
-4.2121,3.6171
-4.2205,3.5964
-4.2288,3.5755
-4.237,3.5545
-4.2452,3.5334
-4.2532,3.5121
-4.261,3.4907
-4.2688,3.4691
-4.2765,3.4474
-4.2841,3.4255
-4.2915,3.4035
-4.2989,3.3813
-4.3061,3.359
-4.3132,3.3365
-4.3202,3.3139
-4.3271,3.2911
-4.3339,3.2682
-4.3406,3.2452
-4.3472,3.222
-4.3537,3.1986
-4.36,3.1751
-4.3663,3.1515
-4.3724,3.1277
-4.3784,3.1038
-4.3843,3.0797
-4.3901,3.0555
-4.3958,3.0311
-4.4013,3.0066
-4.4068,2.9819
-4.4121,2.9571
-4.4174,2.9322
-4.4225,2.9072
-4.4275,2.882
-4.4324,2.8566
-4.4372,2.8312
-4.4418,2.8056
-4.4464,2.7798
-4.4508,2.754
-4.4551,2.728
-4.4593,2.702
-4.4634,2.6758
-4.4674,2.6495
-4.4713,2.623
-4.475,2.5965
-4.4787,2.5699
-4.4822,2.5432
-4.4856,2.5164
-4.4889,2.4895
-4.4921,2.4626
-4.4952,2.4356
-4.4981,2.4085
-4.5009,2.3813
-4.5037,2.3541
-4.5063,2.3268
-4.5088,2.2995
-4.5111,2.2722
-4.5134,2.2448
-4.5155,2.2174
-4.5176,2.19
-4.5195,2.1626
-4.5213,2.1352
-4.523,2.1078
-4.5245,2.0804
-4.526,2.053
-4.5273,2.0257
-4.5285,1.9983
-4.5296,1.9711
-4.5306,1.9439
-4.5315,1.9167
-4.5322,1.8897
-4.5329,1.8627
-4.5334,1.8358
-4.5338,1.8089
-4.5341,1.7822
-4.5343,1.7556
-4.5343,1.729
-4.5343,1.7026
-4.5341,1.6763
-4.5338,1.6502
-4.5334,1.6241
-4.5329,1.5982
-4.5322,1.5724
-4.5315,1.5468
-4.5306,1.5213
-4.5296,1.496
-4.5285,1.4708
-4.5273,1.4458
-4.526,1.4209
-4.5245,1.3962
-4.523,1.3717
-4.5213,1.3473
-4.5195,1.3231
-4.5176,1.2991
-4.5155,1.2752
-4.5134,1.2515
-4.5111,1.228
-4.5088,1.2046
-4.5063,1.1814
-4.5037,1.1584
-4.5009,1.1355
-4.4981,1.1128
-4.4952,1.0903
-4.4921,1.0679
-4.4889,1.0458
-4.4856,1.0237
-4.4822,1.0019
-4.4787,0.98018
-4.475,0.95865
-4.4713,0.93727
-4.4674,0.91606
-4.4634,0.895
-4.4593,0.8741
-4.4551,0.85334
-4.4508,0.83274
-4.4464,0.81229
-4.4418,0.792
-4.4372,0.77184
-4.4324,0.75182
-4.4275,0.73195
-4.4225,0.71223
-4.4174,0.69264
-4.4121,0.67318
-4.4068,0.65386
-4.4013,0.63467
-4.3958,0.61561
-4.3901,0.59668
-4.3843,0.57788
-4.3784,0.55921
-4.3724,0.54065
-4.3663,0.52221
-4.36,0.50389
-4.3537,0.48568
-4.3472,0.46759
-4.3406,0.44962
-4.3339,0.43175
-4.3271,0.414
-4.3202,0.39636
-4.3132,0.37882
-4.3061,0.36138
-4.2989,0.34404
-4.2915,0.32679
-4.2841,0.30965
-4.2765,0.29261
-4.2688,0.27567
-4.261,0.25883
-4.2532,0.24205
-4.2452,0.22537
-4.237,0.20878
-4.2288,0.19227
-4.2205,0.17587
-4.2121,0.15955
-4.2035,0.14328
-4.1949,0.12709
-4.1861,0.11099
-4.1773,0.09498
-4.1683,0.079052
-4.1592,0.063168
-4.15,0.047345
-4.1407,0.031612
-4.1314,0.015954
-4.1219,0.00038059
-4.1122,-0.015188
-4.1025,-0.030672
-4.0927,-0.046082
-4.0828,-0.061408
-4.0728,-0.076722
-4.0627,-0.091982
-4.0524,-0.10717
-4.0421,-0.12228
-4.0316,-0.13737
-4.0211,-0.15243
-4.0105,-0.16743
-3.9997,-0.18235
-3.9888,-0.19726
-3.9779,-0.21215
-3.9668,-0.22698
-3.9557,-0.24174
-3.9444,-0.25652
-3.9331,-0.27127
-3.9216,-0.28596
-3.91,-0.30059
-3.8984,-0.31527
-3.8866,-0.32992
-3.8747,-0.34451
-3.8628,-0.35906
-3.8507,-0.37369
-3.8385,-0.38826
-3.8263,-0.40279
-3.8139,-0.41734
-3.8014,-0.43193
-3.7889,-0.44648
-3.7762,-0.46098
-3.7635,-0.47559
-3.7506,-0.4902
-3.7377,-0.50478
-3.7246,-0.51935
-3.7115,-0.53406
-3.6982,-0.54874
-3.6849,-0.56342
-3.6715,-0.57815
-3.6579,-0.59299
-3.6443,-0.60785
-3.6306,-0.62271
-3.6168,-0.63766
-3.6029,-0.65274
-3.5888,-0.66786
-3.5747,-0.683
-3.5606,-0.69825
-3.5463,-0.71369
-3.5319,-0.72919
-3.5174,-0.74475
-3.5028,-0.7604
-3.4882,-0.77632
-3.4734,-0.79234
-3.4586,-0.80848
-3.4436,-0.82477
-3.4286,-0.84121
-3.4135,-0.8579
-3.3983,-0.87481
-3.383,-0.89192
-3.3676,-0.90925
-3.3521,-0.92681
-3.3365,-0.9446
-3.3208,-0.96266
-3.3051,-0.98104
-3.2892,-0.99973
-3.2733,-1.0188
-3.2573,-1.0382
-3.2412,-1.0579
-3.225,-1.0781
-3.2087,-1.0986
-3.1923,-1.1195
-3.1758,-1.141
-3.1593,-1.1629
-3.1426,-1.1853
-3.1259,-1.2082
-3.1091,-1.2316
-3.0922,-1.2555
-3.0752,-1.2799
-3.0581,-1.305
-3.0409,-1.3306
-3.0237,-1.3567
-3.0063,-1.3834
-2.9889,-1.4107
-2.9714,-1.4384
-2.9538,-1.4667
-2.9362,-1.4954
-2.9184,-1.5246
-2.9005,-1.5541
-2.8826,-1.584
-2.8646,-1.6141
-2.8465,-1.6445
-2.8283,-1.675
-2.8101,-1.7056
-2.7917,-1.7362
-2.7733,-1.7668
-2.7548,-1.7972
-2.7362,-1.8275
-2.7175,-1.8575
-2.6987,-1.8873
-2.6799,-1.9167
-2.6609,-1.9458
-2.6419,-1.9746
-2.6228,-2.0028
-2.6037,-2.0307
-2.5844,-2.058
-2.5651,-2.085
-2.5456,-2.1114
-2.5261,-2.1373
-2.5066,-2.1627
-2.4869,-2.1877
-2.4671,-2.2121
-2.4473,-2.2361
-2.4274,-2.2595
-2.4074,-2.2825
-2.3874,-2.3051
-2.3672,-2.3271
-2.347,-2.3488
-2.3267,-2.3699
-2.3063,-2.3907
-2.2858,-2.411
-2.2652,-2.431
-2.2446,-2.4506
-2.2239,-2.4697
-2.2031,-2.4886
-2.1822,-2.507
-2.1612,-2.5251
-2.1401,-2.5429
-2.119,-2.5604
-2.0978,-2.5776
-2.0765,-2.5946
-2.0551,-2.6112
-2.0336,-2.6276
-2.0121,-2.6437
-1.9904,-2.6595
-1.9687,-2.6753
-1.9469,-2.6908
-1.9249,-2.706
-1.9029,-2.721
-1.8809,-2.736
-1.8587,-2.7508
-1.8364,-2.7653
-1.814,-2.7797
-1.7916,-2.7941
-1.769,-2.8084
-1.7463,-2.8224
-1.7236,-2.8365
-1.7007,-2.8505
-1.6777,-2.8643
-1.6546,-2.8781
-1.6314,-2.892
-1.6081,-2.9058
-1.5847,-2.9194
-1.5611,-2.9333
-1.5375,-2.9471
-1.5137,-2.9609
-1.4897,-2.9748
-1.4657,-2.9888
-1.4414,-3.0028
-1.4171,-3.017
-1.3926,-3.0313
-1.3679,-3.0457
-1.343,-3.0602
-1.318,-3.0751
-1.2928,-3.0901
-1.2674,-3.1053
-1.2418,-3.1207
-1.216,-3.1366
-1.19,-3.1528
-1.1637,-3.1693
-1.1372,-3.1863
-1.1104,-3.2037
-1.0833,-3.2215
-1.0558,-3.24
-1.0281,-3.2592
-0.99997,-3.279
-0.97146,-3.2997
-0.94251,-3.3213
-0.91309,-3.344
-0.88315,-3.3678
-0.85262,-3.393
-0.82145,-3.4194
-0.78954,-3.4481
-0.7568,-3.4784
-0.72309,-3.5116
-0.68824,-3.5478
-0.65201,-3.5878
-0.61407,-3.6329
-0.5739,-3.6854
-0.53052,-3.7505
-0.48097,-3.8468
-0.42489,-3.9301
-0.36464,-4.0058
-0.30155,-4.0781
-0.23689,-4.1468
-0.17197,-4.2105
-0.10813,-4.2679
-0.046516,-4.3185
0.012104,-4.363
0.067385,-4.4026
0.11946,-4.4397
0.16873,-4.4762
0.21565,-4.5125
0.2606,-4.5486
0.30385,-4.5843
0.34556,-4.6189
0.38583,-4.6521
0.42465,-4.6827
0.46191,-4.7099
0.49741,-4.7325
0.53108,-4.7523
0.56319,-4.7721
0.59399,-4.7923
0.62368,-4.8126
0.65241,-4.8331
0.68032,-4.8536
0.7075,-4.8743
0.73405,-4.8949
0.76004,-4.9154
0.78553,-4.936
0.81057,-4.9564
0.83521,-4.9768
0.85948,-4.997
0.88342,-5.0172
0.90706,-5.0373
0.93042,-5.0573
0.95354,-5.0771
0.97642,-5.0968
0.9991,-5.1164
1.0216,-5.1359
1.0439,-5.1553
1.066,-5.1745
1.088,-5.1937
1.1098,-5.2127
1.1315,-5.2315
1.1531,-5.2502
1.1746,-5.2688
1.196,-5.2873
1.2172,-5.3056
1.2384,-5.3238
1.2595,-5.3418
1.2805,-5.3597
1.3014,-5.3776
1.3223,-5.3954
1.3431,-5.413
1.3638,-5.4305
1.3845,-5.4478
1.4051,-5.465
1.4257,-5.4821
1.4462,-5.499
1.4667,-5.5159
1.4871,-5.5327
1.5075,-5.5493
1.5278,-5.5658
1.5482,-5.5821
1.5684,-5.5983
1.5887,-5.6145
1.6089,-5.6305
1.6291,-5.6464
1.6493,-5.6621
1.6694,-5.6777
1.6896,-5.6933
1.7097,-5.7087
1.7298,-5.724
1.7498,-5.7391
1.7699,-5.7542
1.7899,-5.7692
1.8099,-5.784
1.8299,-5.7986
1.8499,-5.8133
1.8698,-5.8278
1.8898,-5.8421
1.9097,-5.8564
1.9296,-5.8705
1.9495,-5.8845
1.9694,-5.8984
1.9893,-5.9123
2.0092,-5.9259
2.0291,-5.9394
2.0489,-5.9529
2.0688,-5.9663
2.0886,-5.9794
2.1085,-5.9926
2.1283,-6.0056
2.1481,-6.0184
2.1679,-6.0313
2.1877,-6.0439
2.2075,-6.0564
2.2273,-6.0689
2.2471,-6.0811
2.2668,-6.0934
2.2866,-6.1055
2.3063,-6.1174
2.3261,-6.1294
2.3458,-6.141
2.3655,-6.1528
2.3852,-6.1643
2.405,-6.1757
2.4247,-6.187
2.4444,-6.1981
2.464,-6.2093
2.4837,-6.2202
2.5034,-6.2312
2.523,-6.2418
2.5427,-6.2525
2.5623,-6.263
2.582,-6.2735
2.6016,-6.2837
2.6212,-6.294
2.6408,-6.304
2.6604,-6.314
2.68,-6.3239
2.6995,-6.3337
2.7191,-6.3433
2.7387,-6.3528
2.7582,-6.3622
2.7777,-6.3716
2.7972,-6.3807
2.8167,-6.3899
2.8362,-6.3988
2.8557,-6.4077
2.8752,-6.4165
2.8946,-6.4251
2.914,-6.4337
2.9335,-6.442
2.9529,-6.4504
2.9722,-6.4586
2.9916,-6.4667
3.011,-6.4747
3.0303,-6.4825
3.0496,-6.4904
3.069,-6.4979
3.0882,-6.5056
3.1075,-6.513
3.1268,-6.5202
3.146,-6.5275
3.1652,-6.5346
3.1844,-6.5416
3.2036,-6.5485
3.2228,-6.5553
3.2419,-6.5619
3.261,-6.5685
3.2801,-6.5749
3.2992,-6.5812
3.3183,-6.5876
3.3373,-6.5937
3.3563,-6.5996
3.3753,-6.6056
3.3943,-6.6114
3.4132,-6.6171
3.4321,-6.6227
3.451,-6.6282
3.4699,-6.6336
3.4888,-6.6387
3.5076,-6.6439
3.5264,-6.649
3.5451,-6.6539
3.5639,-6.6587
3.5826,-6.6634
3.6013,-6.6681
3.6199,-6.6726
3.6386,-6.677
3.6572,-6.6812
3.6757,-6.6855
3.6943,-6.6896
3.7128,-6.6936
3.7313,-6.6974
3.7497,-6.7011
3.7681,-6.7049
3.7865,-6.7084
3.8049,-6.7119
3.8232,-6.7152
3.8415,-6.7183
3.8597,-6.7215
3.878,-6.7245
3.8961,-6.7275
3.9143,-6.7303
3.9324,-6.733
3.9505,-6.7356
3.9685,-6.7381
3.9866,-6.7404
4.0045,-6.7428
4.0225,-6.745
4.0404,-6.7471
4.0582,-6.7491
4.0761,-6.751
4.0938,-6.7528
4.1116,-6.7544
4.1293,-6.756
4.147,-6.7574
4.1646,-6.7587
4.1822,-6.76
4.1998,-6.7611
4.2173,-6.7622
4.2347,-6.7632
4.2522,-6.7641
4.2695,-6.7649
4.2869,-6.7655
4.3042,-6.7661
4.3214,-6.7665
4.3387,-6.7669
4.3558,-6.7671
4.3729,-6.7673
4.39,-6.7673
4.4071,-6.7673
4.4241,-6.7671
4.441,-6.7669
4.4579,-6.7665
4.4747,-6.7661
4.4915,-6.7655
4.5083,-6.7649
4.525,-6.7641
4.5417,-6.7633
4.5583,-6.7623
4.5749,-6.7613
4.5914,-6.7601
4.6078,-6.7589
4.6243,-6.7576
4.6406,-6.7562
4.6569,-6.7547
4.6732,-6.7531
4.6894,-6.7514
4.7056,-6.7496
4.7217,-6.7476
4.7378,-6.7456
4.7538,-6.7435
4.7697,-6.7413
4.7856,-6.739
4.8015,-6.7366
4.8173,-6.7342
4.833,-6.7317
4.8487,-6.729
4.8644,-6.7262
4.8799,-6.7233
4.8955,-6.7203
4.9109,-6.7173
4.9264,-6.7142
4.9417,-6.711
4.957,-6.7077
4.9723,-6.7043
4.9874,-6.7007
5.0026,-6.6972
5.0176,-6.6935
5.0327,-6.6898
5.0476,-6.6859
5.0625,-6.6819
5.0774,-6.6778
5.0921,-6.6738
5.1069,-6.6696
5.1215,-6.6652
5.1361,-6.6607
5.1507,-6.6563
5.1651,-6.6518
5.1796,-6.6471
5.1939,-6.6423
5.2082,-6.6374
5.2224,-6.6325
5.2366,-6.6275
5.2507,-6.6224
5.2648,-6.6172
5.2788,-6.6119
5.2927,-6.6066
5.3065,-6.601
5.3203,-6.5955
5.3341,-6.59
5.3477,-6.5842
5.3613,-6.5784
5.3749,-6.5726
5.3883,-6.5666
5.4018,-6.5604
5.4151,-6.5544
5.4284,-6.5482
5.4416,-6.5418
5.4547,-6.5355
5.4678,-6.529
5.4808,-6.5224
5.4937,-6.5158
5.5066,-6.5091
5.5194,-6.5023
5.5322,-6.4954
5.5448,-6.4885
5.5574,-6.4814
5.57,-6.4743
5.5824,-6.4671
5.5948,-6.4598
5.6072,-6.4525
